t,x1,v1,x2,v2,pump,refc,refs,drive1,drive2,u1,u2,k12_eff,k21_eff,i1,q1,amp1,phase1,bit1,i2,q2,amp2,phase2,bit2
0.000579,-0.1708500937,210373.0566,-0.1962545201,163188.8941,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.000956496283,0.01342388057,0.01345791421,1.641929444,0,-0.0008336216485,0.01177373129,0.01180320607,1.641481888,0
0.00058,0.04634602537,218596.7904,-0.02289648152,179240.4161,1,1,-2.841923351e-14,0.2,0,0.2,0,0,0,-0.0009517660309,0.01342253819,0.01345623981,1.641585895,0,-0.0008358279345,0.01177255391,0.01180218768,1.641675406,0
0.000581,0.2549450472,193428.1451,0.1529146317,168055.3971,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0009274241394,0.01342907417,0.01346106045,1.639747761,0,-0.000821201306,0.01177610198,0.01180470031,1.640418179,0
0.000582,0.4245155719,142797.0208,0.3058439797,135242.9349,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0008929873658,0.01345268366,0.01348228927,1.637078956,0,-0.0007963758882,0.01179290143,0.01181976052,1.63822406,0
0.000583,0.5374734941,82989.02474,0.4204989215,93704.19157,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0008613061677,0.01349482091,0.01352227938,1.634534814,0,-0.0007715799441,0.01182574122,0.01185088566,1.635949778,0
0.000584,0.5921871231,27821.11343,0.4940042436,54040.14071,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0008429204486,0.01354979177,0.01357598512,1.632925371,0,-0.0007562372155,0.01187154124,0.01189560364,1.634412059,0
0.000585,0.5959719977,-19182.79583,0.529924201,18066.79899,-1,5.387826936e-15,1,1.077565387e-15,0,1.077565387e-15,0,0,0,-0.0008428361566,0.01360803399,0.01363411023,1.632653968,0,-0.0007561615917,0.0119233465,0.01194729979,1.634130081,0
0.000586,0.5548391723,-63133.80344,0.5294638263,-19923.45547,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0008598973463,0.01365944153,0.01368648115,1.633665962,0,-0.0007724473076,0.01197250917,0.01199740183,1.635225442,0
0.000587,0.4688545451,-109243.3207,0.4872953095,-65847.16113,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0008873699353,0.01369600671,0.01372472314,1.635496309,0,-0.0008010125625,0.01201073494,0.01203741562,1.637389101,0
0.000588,0.3363510035,-154916.2435,0.3955727886,-117818.3587,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0009144925661,0.01371440733,0.01374486322,1.637378918,0,-0.0008329349721,0.01203278505,0.01206157936,1.639908206,0
0.000589,0.1629533346,-188735.2789,0.2535646317,-163890.2215,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0009298988999,0.01371807142,0.01374955256,1.638479202,0,-0.0008569671081,0.01203941735,0.01206987832,1.641856592,0
0.00059,-0.03262868623,-197564.247,0.07498150873,-188812.6585,1,-1,3.919983922e-14,-0.2,0,-0.2,0,0,0,-0.0009265430414,0.01371669962,0.01374795732,1.638242411,0,-0.0008643795623,0.01203821341,0.01206920603,1.642476287,0
0.000591,-0.2219054932,-176339.754,-0.1141418638,-184705.9482,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0009053459205,0.0137221852,0.01375201869,1.636677649,0,-0.000853437588,0.01204053676,0.01207074485,1.641558342,0
0.000592,-0.3775850642,-132472.2503,-0.2861097705,-156157.0884,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0008747081126,0.01374300688,0.01377081524,1.634358096,0,-0.0008302054776,0.01205614982,0.01208470064,1.639549366,0
0.000593,-0.48429574,-80912.77859,-0.4224925426,-115735.6322,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0008461544524,0.01378081293,0.01380676581,1.632120249,0,-0.0008052889685,0.01208912457,0.01211591611,1.637310741,0
0.000594,-0.5410220473,-33758.90692,-0.5173601524,-74292.20672,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0008293513362,0.0138308891,0.01385573228,1.630688316,0,-0.0007892211316,0.01213711953,0.01216275218,1.635730316,0
0.000595,-0.5541806028,6665.77013,-0.5715842543,-34027.6867,-1,-4.459014208e-14,-1,-8.918028416e-15,0,-8.918028416e-15,0,0,0,-0.0008292684011,0.01388492407,0.01390966579,1.63044984,0,-0.0007891422095,0.01219306425,0.01221857443,1.635426769,0
0.000596,-0.5280611849,45970.30487,-0.5839405088,10632.11826,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0008455034623,0.01393375718,0.01395938628,1.631402235,0,-0.0008071080494,0.01224738098,0.01227394657,1.636601636,0
0.000597,-0.4606289713,89717.2047,-0.5468129212,65324.5048,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0008724940036,0.01396962947,0.01399684941,1.633171795,0,-0.0008391681957,0.01229039434,0.01231900955,1.638968898,0
0.000598,-0.3477052175,135761.2198,-0.4507898958,126906.2492,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0009005366972,0.01398867011,0.01401762668,1.635083764,0,-0.0008755539475,0.01231566206,0.0123467456,1.64176964,0
0.000599,-0.1920543578,172856.0683,-0.2953459262,181277.6171,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0009187120983,0.01399320605,0.01402333225,1.63635639,0,-0.0009035554589,0.01232355719,0.01235663685,1.643984738,0
0.0006,-0.009640972586,187450.3303,-0.09648814503,211372.7546,1,1,-4.998044494e-14,0.2,0,0.2,0,0,0,-0.0009195843244,0.01399180673,0.01402199311,1.636424999,0,-0.0009131139178,0.01232232483,0.01235611049,1.644763542,0
0.000601,0.1731149173,173570.589,0.116203197,208662.1785,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0009030281589,0.01399575709,0.01402485923,1.63522858,0,-0.0009019710257,0.01232468348,0.01235764438,1.643850202,0
0.000602,0.3298873058,137352.1153,0.3113179433,177954.6331,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0008762494124,0.0140137478,0.01404111607,1.633242871,0,-0.0008766946779,0.01234174982,0.01237284859,1.641712084,0
0.000603,0.4448953405,92342.83284,0.4671578237,132434.068,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0008500114955,0.01404833922,0.01407403121,1.631228842,0,-0.0008491481605,0.01237830951,0.01240740097,1.639288709,0
0.000604,0.5154816795,49667.03823,0.5752348511,83719.34009,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0008339972344,0.01409595961,0.01412061007,1.629893127,0,-0.0008312875112,0.01243177976,0.012459542,1.637564871,0
0.000605,0.5458077572,11374.53435,0.6346038757,34702.96848,-1,2.694903837e-14,1,5.389807674e-15,0,5.389807674e-15,0,0,0,-0.0008339138347,0.01414913079,0.01417368386,1.629665687,0,-0.0008312043825,0.01249399697,0.01252161575,1.637226735,0
0.000606,0.5378182201,-28145.51092,0.6428966306,-19463.43181,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0008504499403,0.01419886543,0.01422431174,1.630620482,0,-0.0008509878605,0.01255389067,0.01258270048,1.638479567,0
0.000607,0.4870704964,-74591.18962,0.5923518765,-83057.34088,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0008789941808,0.01423685037,0.01426395945,1.632458831,0,-0.0008857203314,0.01260055756,0.01263164879,1.640973052,0
0.000608,0.3868774432,-125790.1254,0.4751754471,-150870.8073,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.000910205324,0.01425816677,0.01428718983,1.634547293,0,-0.0009240742606,0.01262722761,0.01266099484,1.643847194,0
0.000609,0.2378417049,-169783.3999,0.2944090187,-207205.0341,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0009327343938,0.01426409067,0.01429455407,1.63609375,0,-0.0009519818147,0.01263506263,0.01267087515,1.645998687,0
0.00061,0.05480488354,-191728.0236,0.07049749371,-234898.5215,1,-1,3.233934123e-14,-0.2,0,-0.2,0,0,0,-0.0009381216087,0.01426266426,0.01429348327,1.636476359,0,-0.0009589363659,0.01263379912,0.01267013967,1.646553521,0
0.000611,-0.1355937322,-184340.7629,-0.1630314267,-226330.7681,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0009251320663,0.01426542807,0.01429539462,1.635556976,0,-0.0009433352622,0.01263757369,0.01267273255,1.645303432,0
0.000612,-0.3056367345,-152752.3649,-0.3718136387,-187302.2203,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0009003130218,0.0142819664,0.01431031543,1.633751473,0,-0.0009131605734,0.01265816459,0.01269105957,1.642811619,0
0.000613,-0.4373538177,-109941.8462,-0.532190842,-132036.6307,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0008745159781,0.01431592087,0.01434260676,1.631807465,0,-0.0008817878645,0.01269995392,0.01273052942,1.640117441,0
0.000614,-0.5255957541,-66989.59551,-0.6348895979,-73466.54491,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0008581867245,0.01436447641,0.01439008919,1.63046908,0,-0.0008620805182,0.01275906551,0.01278815607,1.638259908,0
0.000615,-0.5721639633,-26184.52904,-0.6795668082,-15912.30445,-1,-3.772964408e-14,-1,-7.545928817e-15,0,-7.545928817e-15,0,0,0,-0.0008581009058,0.01442025636,0.01444576514,1.63023287,0,-0.0008619943102,0.01282574629,0.01285468016,1.63790353,0
0.000616,-0.576847291,17946.97689,-0.6658873976,44040.00338,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0008758406574,0.01447367577,0.01450015128,1.63123529,0,-0.000882485163,0.01288779337,0.0129179719,1.639164103,0
0.000617,-0.5331672868,70919.46329,-0.5895466013,109314.6066,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0009070918601,0.01451536254,0.01454367785,1.633207019,0,-0.0009170495942,0.01293419991,0.01296666909,1.641579024,0
0.000618,-0.4328715262,129721.2587,-0.4472477538,174123.3943,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.000942021193,0.01453935455,0.0145698399,1.635497021,0,-0.0009531409926,0.01295919505,0.01299419925,1.644213531,0
0.000619,-0.2762390099,180823.1576,-0.2463974639,223627.9235,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.000968198882,0.01454643687,0.01457862253,1.637257477,0,-0.0009764794699,0.01296551323,0.01300223233,1.645968012,0
0.00062,-0.07939522444,207889.6353,-0.01044171207,242339.571,1,1,-1.469823751e-14,0.2,0,0.2,0,0,0,-0.0009760415845,0.01454498223,0.0145776941,1.637800909,0,-0.0009774259931,0.01296421668,0.01300101057,1.6460481,0
0.000621,0.1285939625,202887.1278,0.2256541335,223979.5263,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0009637139678,0.0145475015,0.01457938766,1.636945686,0,-0.0009558672671,0.01296989336,0.01300506885,1.644362258,0
0.000622,0.3171833634,170848.1434,0.427227358,175383.43,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0009379569232,0.01456469032,0.01459486099,1.635106893,0,-0.0009212082611,0.01299370816,0.01302632245,1.641574388,0
0.000623,0.4656896612,125050.0073,0.571508301,112173.1994,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.000910490576,0.01460090894,0.0146292698,1.633074172,0,-0.0008875237252,0.01303864478,0.01306881617,1.638760199,0
0.000624,0.5666893079,77119.62449,0.6516522817,48854.05184,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0008928878643,0.0146533442,0.01468052264,1.631655147,0,-0.0008672978099,0.01309931673,0.01312799697,1.636909226,0
0.000625,0.6202750189,29893.85933,0.6710731585,-9265.951137,-1,2.008854037e-14,1,4.017708074e-15,0,4.017708074e-15,0,0,0,-0.0008927985755,0.01471390637,0.01474096774,1.631399221,0,-0.0008672110801,0.01316511412,0.01319364562,1.636573199,0
0.000626,0.6250361356,-21591.96996,0.6337585687,-65455.03093,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0009120239745,0.01477187945,0.0148000071,1.632458607,0,-0.0008867085758,0.01322407163,0.01325376635,1.637748721,0
0.000627,0.5739627254,-81944.29275,0.5394748228,-123290.6118,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0009456694546,0.01481683682,0.01484698434,1.634533853,0,-0.0009183294394,0.01326639365,0.01329814008,1.639908316,0
0.000628,0.4595105105,-146621.0889,0.3879089368,-178491.1096,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0009827500689,0.01484236449,0.01487486408,1.636912321,0,-0.0009496200987,0.01328786773,0.01332175691,1.642140232,0
0.000629,0.2842321284,-200663.1875,0.1876660244,-218153.537,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001009683876,0.01484966351,0.01488395001,1.638685556,0,-0.0009673732362,0.01329233814,0.01332749279,1.643445002,0
0.00063,0.06749890437,-227293.5158,-0.03837852561,-228286.2117,1,-1,5.390055266e-14,-0.2,0,-0.2,0,0,0,-0.001016332798,0.01484817854,0.01488292103,1.639138044,0,-0.0009634386463,0.01329100891,0.01332588203,1.643157762,0
0.000631,-0.1584139221,-218898.9861,-0.2570065508,-203532.3118,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001001165105,0.01485158898,0.01488529566,1.638105805,0,-0.000938899527,0.01329762174,0.01333072678,1.64128592,0
0.000632,-0.3603307397,-181179.2503,-0.4361935286,-151655.1415,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0009719136194,0.01487128353,0.01490300943,1.636058574,0,-0.0009035168393,0.01332193079,0.01335253469,1.638514388,0
0.000633,-0.5156617463,-128206.2012,-0.5567424194,-89112.83163,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0009415065911,0.01491151432,0.01494120791,1.633852192,0,-0.0008707019892,0.01336564001,0.01339397084,1.635849209,0
0.000634,-0.6159755268,-72600.37705,-0.615819963,-30349.27425,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0009223777498,0.01496860592,0.01499699783,1.632339329,0,-0.0008515850356,0.0134228714,0.01344985776,1.634154249,0
0.000635,-0.6613816195,-18228.31884,-0.620255044,20382.8711,-1,-3.086914609e-14,-1,-6.173829217e-15,0,-6.173829217e-15,0,0,0,-0.0009222855121,0.01503324722,0.01506151163,1.632069251,0,-0.0008514998771,0.01348355462,0.0135104144,1.633863571,0
0.000636,-0.6515077258,38842.91744,-0.5761931943,67702.37435,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0009423259794,0.01509370596,0.01512309287,1.633147119,0,-0.000869220076,0.01353700549,0.01356488339,1.634918959,0
0.000637,-0.5814688216,102094.0684,-0.4842291124,116491.4526,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0009764096266,0.01513923841,0.01517069264,1.635202417,0,-0.0008975954271,0.01357482675,0.01360446981,1.636822268,0
0.000638,-0.44686929,166177.0037,-0.343552198,163817.9114,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001012464471,0.0151639908,0.01519775317,1.637465055,0,-0.0009252996243,0.01359366276,0.01362511823,1.638759946,0
0.000639,-0.2537471924,216327.5871,-0.160966566,197979.2617,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001036496016,0.01517031562,0.01520568315,1.639014266,0,-0.0009405159244,0.01359727754,0.0136297662,1.63985576,0
0.00064,-0.02428823969,236804.2295,0.04343837902,205736.4285,1,1,-3.625944894e-14,0.2,0,0.2,0,0,0,-0.001038821191,0.01516879859,0.01520432834,1.63917364,0,-0.000936078035,0.01359591781,0.01362810416,1.639537778,0
0.000641,0.2075128722,221039.8319,0.2397927178,182130.7413,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001018981662,0.01517369421,0.01520787032,1.637850137,0,-0.0009131787845,0.01360196822,0.01363258724,1.637831516,0
0.000642,0.4076931526,175593.3039,0.3996544661,134942.9592,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0009858966945,0.01519614044,0.01522808841,1.635583627,0,-0.0008807547411,0.01362409912,0.01365253844,1.635353319,0
0.000643,0.5538204607,115614.2797,0.5070299539,79792.43018,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.000953245355,0.01523942585,0.01526921009,1.633266202,0,-0.0008508641927,0.0136637563,0.01369022301,1.632987639,0
0.000644,0.6388128978,54966.0538,0.5609981296,29478.06215,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0009334096263,0.01529865662,0.01532710501,1.631733311,0,-0.0008334433107,0.01371574401,0.01374104296,1.631487148,0
0.000645,0.6652451102,-1560.917562,0.5686326116,-13283.08992,-1,4.16497518e-14,1,8.329950361e-15,0,8.329950361e-15,0,0,0,-0.0009333162853,0.01536365127,0.01539197387,1.631470102,0,-0.0008333599663,0.0137712357,0.01379642785,1.631237158,0
0.000646,0.6358832307,-57478.9106,0.5351168388,-53983.63719,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0009528728261,0.01542259099,0.01545199921,1.632502115,0,-0.0008498126501,0.01382075121,0.01384685327,1.632207177,0
0.000647,0.5491487662,-116374.0149,0.4594035403,-98080.33139,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0009850556935,0.0154654758,0.01549681504,1.634404252,0,-0.0008767307314,0.01385653566,0.01388424421,1.633984096,0
0.000648,0.4034930833,-173734.9745,0.3384366291,-143282.8373,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001017600464,0.01548764598,0.01552104019,1.636406034,0,-0.0009040231568,0.01387504282,0.01390446227,1.635858985,0
0.000649,0.2066267024,-216227.3107,0.1761833479,-178364.4181,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001037150071,0.01549248233,0.01552715972,1.637641963,0,-0.0009206887866,0.01387909968,0.01390960372,1.637035626,0
0.00065,-0.01901824041,-229419.5065,-0.01034776079,-190071.0827,1,-1,1.861834523e-14,-0.2,0,-0.2,0,0,0,-0.001035144532,0.01549093308,0.01552548009,1.637519739,0,-0.0009195619416,0.01387771177,0.01390814431,1.636961389,0
0.000651,-0.2402714486,-207594.3731,-0.1940948802,-172916.5512,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001012189845,0.01549680879,0.01552982971,1.636019699,0,-0.0009010104653,0.01388232186,0.01391153047,1.635608864,0
0.000652,-0.4247744938,-158089.2939,-0.3486280596,-133608.0288,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0009777236476,0.01552022672,0.01555099293,1.633709926,0,-0.0008727157618,0.01390142547,0.01392879258,1.633492915,0
0.000653,-0.5525216913,-96869.19213,-0.4586282474,-86222.91117,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.000945149465,0.01556337464,0.01559204726,1.631450917,0,-0.0008456709982,0.01393713913,0.01396277217,1.631399541,0
0.000654,-0.6194660458,-38109.36584,-0.5223229058,-42177.1028,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0009259123965,0.01562073303,0.0156481505,1.630001633,0,-0.0008294457657,0.01398542128,0.01400999602,1.630034822,0
0.000655,-0.6311433435,13836.88257,-0.5449070326,-3547.229389,-1,-2.400864809e-14,-1,-4.801729618e-15,0,-4.801729618e-15,0,0,0,-0.0009258198053,0.01568228529,0.01570958988,1.629763911,0,-0.0008293628211,0.01403851344,0.01406299052,1.629805421,0
0.000656,-0.5926159044,63308.14971,-0.5293414403,35301.56254,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0009440400619,0.01573707818,0.01576536842,1.630712792,0,-0.0008456374349,0.01408745295,0.01411281096,1.630752085,0
0.000657,-0.5036914723,114879.9551,-0.4722117482,80027.31766,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0009735518998,0.01577625397,0.01580626435,1.632428126,0,-0.0008733087813,0.01412424694,0.01415121973,1.632548181,0
0.000658,-0.3631115039,165237.5603,-0.3678569402,128546.9761,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001002830882,0.0157960195,0.01582782051,1.634197542,0,-0.000902981702,0.0141444566,0.01417325046,1.634549782,0
0.000659,-0.177661005,202216.1287,-0.2176524331,169328.7743,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001019627165,0.01579992993,0.01583279588,1.635240616,0,-0.0009235913803,0.01414976799,0.01417987853,1.635976411,0
